longitude,latitude
144.95908333017084,-37.788908310847475
144.95919494741636,-37.78799360407317
144.96535009887134,-37.814742593916584
144.9767207634971,-37.812057407085696
144.95835277368872,-37.79496695726638
144.96336841042796,-37.80344886413318
144.970916683696,-37.79842616516572
144.96261623389688,-37.79191158887252
144.96896520634957,-37.78822527125773
144.97635193995944,-37.81190265536749
144.97131017679064,-37.800839736775835
144.9560832119999,-37.799489883933816
144.95942786260287,-37.786110670170196
144.95789336956724,-37.798692430678884
144.9449219826053,-37.79829784360297
144.9601621266554,-37.79108558873633
144.95948061711013,-37.78568022926607
144.95842828397616,-37.814483608183906
144.95757929531777,-37.797736422148986
144.9766490517152,-37.81193491091461
144.96893745634492,-37.788388509514085
144.96765216732692,-37.793623199435395
144.95743805622374,-37.79887891954254
144.975900038662,-37.81196726290111
144.9590081794484,-37.79304914031954
144.96358905590236,-37.78454888759995
144.9598730772503,-37.782522453301
144.95938026597943,-37.786487201706755
144.95821133168448,-37.79612484231212
144.96744193755305,-37.79288045065481
144.96022675338514,-37.77965849696192
144.96297029086446,-37.80325223258887
144.96191605963318,-37.78977776627158
144.96384094381833,-37.78297954291512
144.96918814151215,-37.78694255173181
144.96274989439095,-37.78020447224637
144.97731402707907,-37.81516193639246
144.9636910525146,-37.783909032889085
144.95824272028105,-37.79586837218069
144.96192245694277,-37.79092146765301
144.96212583716937,-37.77870203582634
144.96238067213946,-37.78881158661492
144.9592821447397,-37.78729431187452
144.97095816318605,-37.823298599461765
144.9630157742312,-37.79202592934865
144.94674031088823,-37.808609055629255
144.97765738364782,-37.81310188217493
144.95026868206654,-37.8076291811646
144.9622596891941,-37.788938955903795
144.96192570015813,-37.790415935922326
144.9583156334634,-37.791726016418515
144.9747814622427,-37.79320226672018
144.9591357415393,-37.78847785237925
144.97763172743484,-37.81325707270599
144.9585970028553,-37.79368644836481
144.97736554096775,-37.814852930361816
144.96334024584291,-37.80361396522863
144.9781499551453,-37.82521832439733
144.96270337329588,-37.780702672459725
144.96048203200672,-37.791511143100976
144.95839727520874,-37.79106457148532
144.95937399371522,-37.78654103218897
144.96928292540625,-37.7863889307294
144.95966371664602,-37.78419838265518
144.95834913576397,-37.79145459714667
144.96020563985766,-37.77982795328793
144.9599734226016,-37.79090824130253
144.96868655678043,-37.81435294932989
144.96190819721534,-37.7900434288295
144.9775894103338,-37.813510928229235
144.95553801658377,-37.799432695494666
144.95853309401411,-37.79385096742865
144.967033264065,-37.79355370846558
144.96670327668764,-37.793516632850626
144.95588954077496,-37.81299153852541
144.96833114186563,-37.79191982176327
144.96385799474174,-37.78287262739475
144.96059620957232,-37.79209705783899
144.97742212568124,-37.812133816303785
144.95811323469115,-37.79691576253707
144.9754690763313,-37.79379066479414
144.9554810560763,-37.80806529530185
144.9667729006432,-37.79352442953256
144.9692261101539,-37.78672050231945
144.95964996030497,-37.78431047396987
144.9690207519347,-37.787898422637134
144.95880847092997,-37.7911573163281
144.97707458347344,-37.81209586878533
144.97653035991013,-37.81203630451056
144.9576733420431,-37.80429276463291
144.96149340533424,-37.80900770880158
144.96873486128203,-37.814456919085885
144.97758077591496,-37.81356273095609
144.95845382858505,-37.79060637456287
144.9816793959389,-37.847904449409064
144.95922397259227,-37.811769756242384
144.96011374682902,-37.79104230004092
144.96069938430622,-37.79147333310342
144.96192354104141,-37.7903645534332
144.9594608345088,-37.7858416598419
144.9607273783718,-37.79206433364369
144.96333443821712,-37.78205722105969
144.9624132966494,-37.79186912225655
144.96252519875424,-37.80320345243443
144.96708704140408,-37.79318821530353
144.9624245565047,-37.78876463785923
144.9683876492621,-37.79157988099993
144.9684578227676,-37.791180389828185
144.96860534842978,-37.79032424547394
144.97671374548923,-37.81194193558374
144.9588292908578,-37.79098536900114
144.9610447687817,-37.77823859594634
144.96368265636636,-37.783961706316
144.95988613770808,-37.78241483498342
144.96192219598407,-37.789726273162415
144.9598169319066,-37.78295262059037
144.96855791857504,-37.79060986307851
144.9672502567674,-37.792965820489734
144.9613831822956,-37.791456480164264
144.96193141830508,-37.79054909693609
144.96736664619357,-37.79375246207383
144.97742600956323,-37.814490286527224
144.96851818039667,-37.79083803224013
144.95848896700065,-37.790321677898234
144.96661333444501,-37.81437029272503
144.96267530543,-37.788368478727804
144.94976290207867,-37.80509312084166
144.96871090494454,-37.81440535762244
144.9686626007117,-37.81430139055597
144.95887053924795,-37.792974732436925
144.95862573639303,-37.79316226009231
144.96840736665933,-37.79146571022596
144.960126931984,-37.7804699456292
144.95975874957728,-37.79089399589608
144.9846085365772,-37.82995752492671
144.9689466991244,-37.788334155180294
144.9776918907807,-37.81289523028381
144.971731329337,-37.79495360921751
144.95862338343792,-37.79362882046212
144.96730700623823,-37.793584448871776
144.96811890607486,-37.79316125241916
144.95974665213268,-37.78352587124883
144.96032095270812,-37.791401419789665
144.95933534192804,-37.78686391786699
144.97546617171758,-37.81191984944263
144.93717467060387,-37.81142523475027
144.9768532230816,-37.81207204464169
144.9618598321704,-37.791065703143
144.971412283942,-37.79491926457487
144.96006634952266,-37.78095407871563
144.97755487219774,-37.813718148168185
144.9778806247561,-37.8131688002393
144.95939370058616,-37.78637960242289
144.96304601747113,-37.7865073895537
144.9580743763546,-37.797238750776785
144.96190750054967,-37.78999002011969
144.97157232378495,-37.82858966321808
144.95624465410307,-37.812943546176335
144.9580224453164,-37.79767905396558
144.95839030328148,-37.79112105699908
144.9628003554302,-37.78794294204304
144.95835599597166,-37.791399016047095
144.96111116618312,-37.778246532188945
144.9631491125108,-37.79207371841836
144.96378939000883,-37.783302792417466
144.9604155443098,-37.791292753034696
144.95885709160436,-37.79075606182948
144.96690833689246,-37.796394908981355
144.9594674287608,-37.78578784683511
144.97727990605372,-37.812118256546285
144.94996851636225,-37.80380716096138
144.96920723619107,-37.78683133361599
144.96477508808948,-37.79608106452198
144.9584821618867,-37.790376822635466
144.95843238073837,-37.79431550913075
144.96643394549884,-37.799419264775295
144.95609572417789,-37.79568474759576
144.94915638525038,-37.81130460551834
144.97179697101964,-37.79640486202197
144.9749988396315,-37.795318874966185
144.9627390724451,-37.7803124271902
144.9683785186022,-37.79163702073933
144.97539503260296,-37.811912011839674
144.96483896053888,-37.795144950464376
144.97788903035809,-37.813117130808344
144.96375499342554,-37.7835157865937
144.9687915316008,-37.814039710052086
144.9619166178054,-37.790204992175646
144.96299793292812,-37.786792714129724
144.95976321635666,-37.826336160812474
144.97209566305182,-37.81979473546983
144.96248127919915,-37.79188193898571
144.96718475759323,-37.79299079434751
144.96388348946547,-37.78271283458724
144.96840747485314,-37.81320014054006
144.93986060727894,-37.81443674402843
144.9608532205945,-37.79203668454321
144.96936842691267,-37.78589017224514
144.9783032706224,-37.8094605001098
144.96287468302546,-37.78753196819281
144.96390832169774,-37.782557141542995
144.96863864345426,-37.8142498270299
144.9638919925465,-37.7826595928267
144.9596809442321,-37.79079708102987
144.9775980439325,-37.8134591251337
144.96844772154637,-37.79123749690834
144.9619382849429,-37.78962403920712
144.95818385299629,-37.796346123648014
144.9603435644262,-37.77871685912552
144.96227588219313,-37.79184720185655
144.9582685679378,-37.795656264789905
144.9757730786959,-37.81183966046744
144.96132801670674,-37.79149877966075
144.95979795063323,-37.78311183047362
144.96758244376403,-37.793776845544215
144.96522451782977,-37.7938068342599
144.96640033512378,-37.79316385956092
144.95912918974233,-37.788531658661604
144.97211619038984,-37.79517932391722
144.9597066594646,-37.783862240061666
144.96144300770044,-37.77828607134127
144.9596990926031,-37.78391823221637
144.96743851709383,-37.793760518415205
144.96363188476118,-37.78428016298104
144.96715502438423,-37.81198591922359
144.9627629739642,-37.788100414781624
144.96064012936017,-37.79143909563978
144.9627219111428,-37.78048438043238
144.96661156680128,-37.79313467856324
144.96201353494774,-37.78932611006421
144.95841144383658,-37.79094977425084
144.97756350714982,-37.813666342636914
144.95932204385196,-37.78697151151284
144.96271497293998,-37.78826231643654
144.95940056255762,-37.786325819347965
144.95914229278046,-37.788424044046764
144.96010726093124,-37.78063136394791
144.9584659716324,-37.79409951311127
144.94102072650338,-37.79989869272537
144.9803590700503,-37.84869992143169
144.96011384912038,-37.78057755536167
144.95846091331026,-37.79054897335812
144.9592548052233,-37.78750945515262
144.96042543414742,-37.79147442287521
144.97284892964748,-37.7952583571924
144.9467562866135,-37.80200015849174
144.94985245313117,-37.80776426894435
144.9500194334381,-37.78176961508972
144.96632864156328,-37.799689604538436
144.98695277358763,-37.831800694046926
144.96591769775011,-37.823976078472306
144.98721928022374,-37.83082259162797
144.9636821829679,-37.80470880822525
144.95606625030848,-37.809315126634786
144.98273123992556,-37.85041663864372
144.97735349496162,-37.812126308775696
144.9581343993623,-37.796744869769356
144.96487805151264,-37.79491310787632
144.96883576256818,-37.814136245312554
144.9588299007224,-37.81436840889938
144.968854152513,-37.788877832108064
144.96857679044047,-37.790495579912054
144.96378087263176,-37.783356111570235
144.97261483784712,-37.79505075972112
144.96343273810712,-37.78213263254468
144.958342275251,-37.79151017823694
144.9613094826997,-37.80917897484656
144.96193574079192,-37.79066407808001
144.96581792557512,-37.793162160894134
144.96027622031102,-37.779263121114305
144.96330973885813,-37.80379047846901
144.9590964328089,-37.78880069561814
144.9686453936883,-37.79009592605139
144.9601728406804,-37.78009329217139
144.96290898889745,-37.803245592870425
144.9575918684598,-37.797616577294924
144.96892823588882,-37.7884428017043
144.96717016727087,-37.79356908855259
144.97781339727396,-37.81358013587323
144.95900735199265,-37.79282837886913
144.9585708892433,-37.808602452256885
144.9594211407751,-37.78616446612835
144.9687374933207,-37.81392177115661
144.9648872650751,-37.79485507460757
144.96191401360258,-37.79015138004735
144.96757984830725,-37.79758843020725
144.96618118295498,-37.79317586622262
144.967562867497,-37.7928134489216
144.96004348359008,-37.79117516430971
144.9400746180645,-37.8138136004543
144.9603762901968,-37.77844784542669
144.97735691554962,-37.814904737892896
144.9684531997276,-37.8133011500989
144.9682376151521,-37.82958745955194
144.96573411048888,-37.79826319818383
144.96731570455302,-37.792938592452344
144.9675106317531,-37.793768685438536
144.95842560723312,-37.79083502411276
144.96005304634613,-37.78106168540975
144.96270735936378,-37.780647834598554
144.95944764573764,-37.785949259427696
144.96053121388047,-37.79211510900287
144.94637762624865,-37.80885013173431
144.9766580582525,-37.81205027552109
144.96117753437366,-37.77825448732886
144.96900217470272,-37.788007794691225
144.96711845725784,-37.79301385433744
144.95908988150165,-37.788854503008196
144.95876580896177,-37.7931028929025
144.96274438502627,-37.780259220387926
144.95549136999054,-37.808007294928764
144.9626838053955,-37.79192801926183
144.96059733833474,-37.79157945365351
144.951085109141,-37.78179850544238
144.95812031872586,-37.79685864321748
144.95891211028288,-37.79292751481345
144.95985946933587,-37.78263003020216
144.97762359552854,-37.813305854571105
144.97832227775035,-37.80934708463409
144.97818893889223,-37.82523696057605
144.96334936777038,-37.803560392762755
144.9598258063771,-37.82628294284445
144.96857473340748,-37.80771893651093
144.96294937488287,-37.79200381320947
144.9633824857506,-37.78209577385862
144.9669055342814,-37.79370028783402
144.96291116908293,-37.78156742016263
144.9578804351698,-37.798800058974074
144.97774422147768,-37.81399371942219
144.96190888526485,-37.78993786946667
144.96026907743786,-37.779319605201984
144.97198702682843,-37.79909084618006
144.96321375563528,-37.79209892935659
144.9619699370392,-37.78946886688789
144.9675283393473,-37.81075003345655
144.98039351262582,-37.82346802303632
144.95878769056304,-37.79132903608936
144.9591226386086,-37.78858546613383
144.96277465092444,-37.7812647885111
144.9718716552647,-37.79515296975081
144.95594829730953,-37.81297472467479
144.95814146643892,-37.79668812922997
144.96170918954118,-37.79123628618733
144.9601463075443,-37.79126376721594
144.9684980788681,-37.79095227310388
144.96365737373145,-37.78412031010521
144.96330176567741,-37.803837235038664
144.9587944492193,-37.79127193732065
144.96654923590236,-37.79330191762505
144.96037040267868,-37.791436880517224
144.96810941028053,-37.79321480427614
144.97738282821078,-37.81474928006447
144.95895214535406,-37.792884199717726
144.95889517832612,-37.81434981861527
144.95801619559683,-37.79773202847307
144.9684275358584,-37.791351608981586
144.96735886078574,-37.79309659110756
144.95810619102411,-37.79697268586341
144.97748765489266,-37.81214098501084
144.96475668791714,-37.79618777185397
144.97781208499123,-37.83216725675543
144.9591488442764,-37.78837023597499
144.960290271218,-37.779150135320876
144.96065715812327,-37.79161203792242
144.97829473913671,-37.80951140705299
144.95999361666364,-37.791129910568266
144.96021971568592,-37.77971498202196
144.95791950289242,-37.798477616814075
144.9600128685353,-37.78138447323293
144.9774343400784,-37.81444030719108
144.9598383513332,-37.78279133440459
144.96834072004214,-37.79186549498153
144.96157577102912,-37.7783017659396
144.9627764436983,-37.788045997164204
144.96032302837372,-37.77887562083951
144.96475407131538,-37.79563743625342
144.96245779698123,-37.80319580493761
144.96003321163036,-37.78122308338526
144.96469432006887,-37.795985402631366
144.96890050993414,-37.788605991689366
144.96723858664947,-37.793576768805316
144.95831772524008,-37.795253479745405
144.96024787049217,-37.77948900931664
144.9651679209667,-37.79407199478966
144.95808716579765,-37.79713022019249
144.96269613275467,-37.78831543819309
144.9583107843693,-37.795311933456716
144.95657665224022,-37.81055665377737
144.96575633389122,-37.814624639534
144.96284877468378,-37.787684129343546
144.9618307495752,-37.791109243145605
144.96214291633137,-37.79183087081151
144.95220961737272,-37.803247991167986
144.92183079313193,-37.79194488476545
144.9690114038203,-37.78795334360573
144.95906726329602,-37.79265705987519
144.9588709820547,-37.79064149471146
144.9610140531665,-37.79200930507909
144.9598310804686,-37.78284508924816
144.96599661961253,-37.79333020660197
144.97752206786853,-37.81392760498138
144.96715091879176,-37.793728239109505
144.9628113519335,-37.78136591261515
144.9627264528446,-37.78043710545934
144.97219154550987,-37.80756243351177
144.97785601301229,-37.81332253881413
144.9630069754225,-37.78673861751637
144.9580619917768,-37.797343634957954
144.96353653668177,-37.78220334053487
144.95970914776095,-37.82638272510037
144.95973322296427,-37.783637992455155
144.95956961952683,-37.826501271495516
144.9756851384074,-37.81194400417793
144.96754116619135,-37.79301561950569
144.96297097184237,-37.78695472755944
144.9591095360378,-37.78869308112762
